Name,Textbox3
Indiana Dunes NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TRAFFIC COUNT AT HORSE/SKI TRAIL,1996,"1,016",864,"1,362","1,150","1,553","1,573","1,887","1,830","1,581","1,482",953,864
TRAFFIC COUNT AT HORSE/SKI TRAIL,1995,"2,080","1,250","1,319","1,449","1,786","1,771","2,061","1,778","1,726","1,474","1,048",644
TRAFFIC COUNT AT HORSE/SKI TRAIL,1994,"2,019","2,392","1,271","1,533","1,962","1,755","2,147","1,780","2,040","1,702","1,189",911
TRAFFIC COUNT AT HORSE/SKI TRAIL,1993,"1,938","1,931","1,413","1,482","1,942","1,644","1,763","1,673","1,758","1,542",855,"1,457"
TRAFFIC COUNT AT TOLLESTON DUNES,2020,841,717,"1,260",19,0,"2,087","2,046","2,031",,,,
TRAFFIC COUNT AT TOLLESTON DUNES,2019,841,"1,193","1,875","1,011","1,154","1,639","1,236","1,455","1,522","1,326",722,518
TRAFFIC COUNT AT TOLLESTON DUNES,2018,987,"1,121","2,044",949,290,"1,576","1,602","1,039",952,589,216,338
TRAFFIC COUNT AT TOLLESTON DUNES,2017,817,705,"1,164","1,415","1,602","1,608","1,913","3,630","2,833","2,651","1,833",850
TRAFFIC COUNT AT TOLLESTON DUNES,2016,687,735,"1,069","1,034","1,445","1,388","1,974","2,416","1,297","1,527","1,075",981
TRAFFIC COUNT AT TOLLESTON DUNES,2015,627,830,852,"1,041","1,860","1,262","1,579","1,364","1,109","1,017",834,685
TRAFFIC COUNT AT TOLLESTON DUNES,2014,590,744,951,980,"1,010","1,054","1,122","1,162",956,"1,079",602,630
TRAFFIC COUNT AT TOLLESTON DUNES,2013,469,498,617,724,679,834,912,"1,287","1,043",359,806,690
TRAFFIC COUNT AT TOLLESTON DUNES,2012,131,237,"1,092",738,717,760,743,779,723,600,441,413
TRAFFIC COUNT AT TOLLESTON DUNES,2011,699,594,738,749,525,"1,024","1,278","1,098","1,005","1,005",702,597
TRAFFIC COUNT AT TOLLESTON DUNES,2010,264,537,0,832,"1,143","1,192","1,225","1,000","1,052","1,991",607,603
TRAFFIC COUNT AT TOLLESTON DUNES,2009,907,737,964,926,"1,552","1,039","1,368","1,177","1,193",941,795,907
TRAFFIC COUNT AT TOLLESTON DUNES,2008,"1,280",708,999,"1,099","1,325","1,450","1,692","1,553","1,239","1,436",399,650
TRAFFIC COUNT AT TOLLESTON DUNES,2007,"1,034",631,"3,369","1,271","1,645","1,671","1,804","1,567","1,275","1,283",910,"2,685"
TRAFFIC COUNT AT TOLLESTON DUNES,2006,"2,289",599,867,"1,389","1,467","1,613","1,868","1,703","1,451","1,269","1,113","3,667"
TRAFFIC COUNT AT TOLLESTON DUNES,2005,"1,038",981,"2,159","1,466","1,661","1,999","1,858","1,851","1,464","1,414","1,196","1,048"
TRAFFIC COUNT AT TOLLESTON DUNES,2004,489,929,"1,048",490,"1,577","1,853","1,768","1,719","3,300","1,573","1,103","1,001"
TRAFFIC COUNT AT TOLLESTON DUNES,2003,963,930,716,633,"1,533","1,615","1,597","1,569","1,414","1,251","2,112",816
TRAFFIC COUNT AT TOLLESTON DUNES,2002,817,659,891,977,744,"1,232","1,220","1,849","1,950","1,345",845,816
TRAFFIC COUNT AT TOLLESTON DUNES,2001,482,748,"1,005","1,080","1,076","1,251","1,275","1,135","1,379",755,845,733
TRAFFIC COUNT AT TOLLESTON DUNES,2000,609,"1,059","1,290","1,099","1,298","1,251","1,542","1,320","1,237","1,240",770,559
TRAFFIC COUNT AT TOLLESTON DUNES,1999,898,"1,155","1,050","1,497","2,006","1,849","2,182","2,018","1,255","1,908",974,753
TRAFFIC COUNT AT TOLLESTON DUNES,1998,"1,098","1,376","1,323","1,565","1,853","1,946","2,198","2,109","1,403",998,"1,213","1,046"
TRAFFIC COUNT AT TOLLESTON DUNES,1997,932,925,"1,275","1,329","1,500","1,956","1,638","1,613","1,522","1,359",958,860
TRAFFIC COUNT AT TOLLESTON DUNES,1996,596,772,"1,273","1,126","1,785","1,356","1,375","1,462","1,276","1,333",838,789
TRAFFIC COUNT AT TOLLESTON DUNES,1995,888,894,"1,273",806,"1,563","1,517","1,645","1,614","1,260","1,150",595,271
TRAFFIC COUNT AT TOLLESTON DUNES,1994,765,826,"1,092","1,392","2,528","2,200","2,027","2,489","3,011","1,422","1,630",644
TRAFFIC COUNT AT TOLLESTON DUNES,1993,890,681,776,"1,277","1,988","1,751","1,614","1,526","1,383","1,422",856,690
TRAFFIC COUNT AT KEMIL LOT,2020,"2,677","3,470","5,219","7,265","12,494","42,401","35,759","25,353",,,,
TRAFFIC COUNT AT KEMIL LOT,2019,"2,054","6,314","9,523","4,270","6,291","16,870","32,281","18,675","9,840","3,578","1,679","1,310"
TRAFFIC COUNT AT KEMIL LOT,2018,120,"1,813","2,622","2,215","6,375","12,775","30,596","14,182","7,808","4,888",981,"1,063"
TRAFFIC COUNT AT KEMIL LOT,2017,"1,439",222,"1,499","2,427","4,929","7,673","11,051","8,272","6,821","1,266","1,251","1,603"
TRAFFIC COUNT AT KEMIL LOT,2016,"1,203","1,795","2,461","2,872","4,885","9,006","10,579","7,346","5,396","2,108","1,785","1,076"
TRAFFIC COUNT AT KEMIL LOT,2015,"1,936","1,165","1,450","2,081","2,755","1,936","12,022","10,036","5,150","2,107","1,390","1,349"
TRAFFIC COUNT AT KEMIL LOT,2014,688,"1,950","2,654","2,972","4,171","7,433","13,159","14,946","5,590",450,"2,349","3,907"
TRAFFIC COUNT AT KEMIL LOT,2013,827,994,"1,269","1,406","2,157","4,099","8,843","6,894","3,376",720,"1,127","1,002"
TRAFFIC COUNT AT KEMIL LOT,2012,0,0,0,0,"3,503","6,077","8,312","5,267","2,728","4,385",975,818
TRAFFIC COUNT AT KEMIL LOT,2011,561,976,"1,268","1,447","2,319","4,138","9,985","5,391","2,519","2,519","1,121",0
TRAFFIC COUNT AT KEMIL LOT,2010,912,921,"1,638","2,884","5,070","6,198","8,775","7,277","2,805","2,206","1,117",346
TRAFFIC COUNT AT KEMIL LOT,2009,444,418,"1,765","1,483","3,087","6,701","8,133","8,724","3,152","1,500","1,125",862
TRAFFIC COUNT AT KEMIL LOT,2008,81,898,"1,329","1,821","2,366","4,795","8,836","9,967","3,254","1,854","1,150",877
TRAFFIC COUNT AT KEMIL LOT,2007,"1,548",741,"1,877","2,027","2,746","6,177","9,002","6,771","4,487","2,450","1,311","1,129"
TRAFFIC COUNT AT KEMIL LOT,2006,"1,248","1,085","1,698","1,807","3,689","3,509","10,501","5,795","2,111","1,398","1,410","1,382"
TRAFFIC COUNT AT KEMIL LOT,2005,"1,004","1,137","1,652","2,160","2,609","7,258","11,737","7,507","4,101","1,805","1,140","1,358"
TRAFFIC COUNT AT KEMIL LOT,2004,733,"1,354","1,561","1,908","2,235","4,478","8,690","7,343","4,782","1,771","1,372","1,211"
TRAFFIC COUNT AT KEMIL LOT,2003,"1,274",263,"1,693","1,718","2,407","4,344","7,384","9,416","2,675","1,965","3,309","1,448"
TRAFFIC COUNT AT KEMIL LOT,2002,"1,859","1,333","1,621","2,310","3,055","8,006","9,230","6,720","4,704","26,809","1,706","1,278"
TRAFFIC COUNT AT KEMIL LOT,2001,981,903,"1,510","2,301","2,764","6,257","9,475","6,849","4,078","1,241","1,706","1,278"
TRAFFIC COUNT AT KEMIL LOT,2000,"1,243","1,077","1,735","1,874","3,100","4,327","10,100","6,647","3,593","2,436","1,518","1,048"
TRAFFIC COUNT AT KEMIL LOT,1999,"1,075","1,197","1,806","2,042","4,718","5,504","10,725","6,543","4,279","2,326","2,038",930
TRAFFIC COUNT AT KEMIL LOT,1998,"1,219","1,622","1,606","2,306","4,891","15,577","7,847","12,772","3,529","2,448","1,314","1,042"
TRAFFIC COUNT AT KEMIL LOT,1997,"1,055",853,"1,634","2,137","3,039","7,500","7,125","6,294","3,002","2,523","1,011",929
TRAFFIC COUNT AT KEMIL LOT,1996,534,956,"1,455","1,783","2,722","7,422","6,552","7,164","3,354","2,444","1,163",923
TRAFFIC COUNT AT KEMIL LOT,1995,954,"1,033","1,705","1,846","3,389","6,686","8,778","7,615","3,479","2,127","1,009",313
TRAFFIC COUNT AT KEMIL LOT,1994,"1,002",596,"1,365","2,256","4,919","6,467","7,126","5,218","3,566","2,220","1,187",939
TRAFFIC COUNT AT KEMIL LOT,1993,"1,027","1,022","1,244","2,070","3,371","5,847","8,315","7,776","2,913","2,288",975,942
TRAFFIC COUNT AT LAKEFRONT DRIVE,2020,"8,653","8,586","2,589",641,767,"4,950","34,743","33,438",,,,
TRAFFIC COUNT AT LAKEFRONT DRIVE,2019,"5,901","6,018","33,482","10,372","13,124","26,256","42,240","24,555","20,637","8,527","7,365","8,881"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2018,"4,981","5,789","12,844","10,490","14,931","21,176","36,731","18,495","14,259","12,545","3,036","1,231"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2017,"6,391","8,869","8,324","12,120","14,718","23,249","32,238","55,423","53,267","6,713","7,128","7,660"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2016,"5,880","8,031","9,356","9,762","16,944","24,832","30,655","22,195","17,171","11,590","9,074","5,345"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2015,"5,647","4,440","9,215","11,283","16,323","19,496","37,874","29,474","19,764","11,799","8,325","5,778"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2014,"4,721","6,560","7,462","9,835","15,516","19,246","26,897","25,370","15,435","10,680","6,828","6,175"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2013,"5,393","5,068","7,189","11,018","13,170","20,346","34,843","32,892","16,568","10,079","6,759","4,880"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2012,"8,163","3,676","7,320","5,898","15,917","24,887","33,096","23,011","14,711","27,305","7,016","5,652"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2011,"5,250","4,886","7,185","9,408","14,705","20,466","36,194","24,255","14,189","14,189","6,234","6,360"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2010,"5,239","5,181","9,007","11,823","21,670","24,087","39,227","32,817","15,386","12,856","7,310","5,752"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2009,"5,142","5,381","9,230","12,090","17,109","26,076","30,786","29,391","16,280","9,686","8,019","4,805"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2008,"22,092","22,711","9,537","10,282","14,138","24,465","35,390","31,613","15,732","12,946","7,232","4,977"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2007,"22,092","22,711","18,670","17,199","22,789","28,250","31,895","20,508","17,756","5,071","13,940","13,940"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2006,"11,776","20,017","21,413","29,032","29,587","23,228","30,672","23,451","16,612","14,580","15,140","13,940"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2005,"5,775","6,613","10,063","15,910","19,611","36,855","43,313","32,552","20,683","23,827","20,017","14,296"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2004,"7,125","21,399","18,713","20,792","19,237","32,294","38,321","30,300","25,675","14,387","8,573","7,621"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2003,"7,817","6,791","15,352","16,473","20,738","28,947","42,255","43,236","21,359","19,293","31,589","9,806"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2002,"9,519","6,802","9,280","14,896","18,613","34,593","34,811","23,562","21,788","11,253","9,995","6,459"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2001,"6,889","6,993","10,237","14,981","18,021","31,087","37,571","28,681","18,304","8,993","10,239","8,309"
TRAFFIC COUNT AT LAKEFRONT DRIVE,2000,"7,523","8,044","11,921","13,622","15,795","24,644","40,451","31,908","16,398","16,295","7,425","5,983"
TRAFFIC COUNT AT LAKEFRONT DRIVE,1999,"6,504","7,998","11,036","13,316","20,331","21,985","30,745","24,584","18,117","9,517","9,252","6,649"
TRAFFIC COUNT AT LAKEFRONT DRIVE,1998,"7,277","9,755","12,028","13,585","20,535","22,927","29,873","92,790","17,709","12,771","9,538","6,871"
TRAFFIC COUNT AT LAKEFRONT DRIVE,1997,"6,371","6,841","10,975","11,731","14,649","22,986","27,575","24,975","14,436","13,321","6,866","6,533"
TRAFFIC COUNT AT LAKEFRONT DRIVE,1996,"5,277","8,370","10,636","12,600","15,288","20,481","26,296","26,379","16,284","13,536","7,563","6,303"
TRAFFIC COUNT AT LAKEFRONT DRIVE,1995,"7,057","8,988","11,806","17,638","21,835","25,870","30,453","26,287","17,877","12,361","8,248","7,438"
TRAFFIC COUNT AT LAKEFRONT DRIVE,1994,"7,023","8,040","11,806","17,711","21,960","27,305","32,136","23,927","18,070","15,137","9,222","6,775"
TRAFFIC COUNT AT LAKEFRONT DRIVE,1993,"8,606","8,139","10,504","14,721","21,310","26,344","34,149","29,417","15,156","15,021","7,839","7,203"
TRAFFIC COUNT AT MOUNT BALDY,2020,126,196,37,0,4,"8,964","9,326","10,356",,,,
TRAFFIC COUNT AT MOUNT BALDY,2019,82,98,138,236,"4,769","2,856","8,369","5,692","2,732","2,376","2,578","2,355"
TRAFFIC COUNT AT MOUNT BALDY,2018,0,65,0,709,661,"3,966","7,049","3,706","1,589",726,0,0
TRAFFIC COUNT AT MOUNT BALDY,2017,0,0,0,0,0,0,"1,803","2,680","1,538","2,019","1,500",0
TRAFFIC COUNT AT MOUNT BALDY,2016,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT MOUNT BALDY,2015,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT MOUNT BALDY,2014,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT MOUNT BALDY,2013,"2,276","1,966","5,632","5,961","4,672","7,433","3,945",75,24,0,0,0
TRAFFIC COUNT AT MOUNT BALDY,2012,"2,482","2,687","5,872","5,445","9,290","12,155","14,417","12,512","8,166","13,430","3,569","2,424"
TRAFFIC COUNT AT MOUNT BALDY,2011,"1,924","1,929","3,472","4,816","6,710","10,955","15,996","13,357","7,426","7,426","3,330","2,355"
TRAFFIC COUNT AT MOUNT BALDY,2010,"1,964","1,964","4,227","5,689","10,169","13,068","18,609","14,833","7,954","5,976","2,750","1,722"
TRAFFIC COUNT AT MOUNT BALDY,2009,"1,874","2,772","6,980","6,469","9,809","11,613","16,250","14,591","8,205","4,263","3,445","1,589"
TRAFFIC COUNT AT MOUNT BALDY,2008,"2,380","1,708","1,239","9,058","11,883","17,752","20,236","12,584","8,055","8,290","1,614","8,902"
TRAFFIC COUNT AT MOUNT BALDY,2007,771,"1,272","5,311","5,736","20,249","10,731","14,706","10,178","7,749","4,571","1,596","11,027"
TRAFFIC COUNT AT MOUNT BALDY,2006,"2,123","2,109","3,640","5,383","6,956","8,524","15,693","6,650","6,123","4,181","2,013","1,951"
TRAFFIC COUNT AT MOUNT BALDY,2005,"1,420","1,790","2,966","5,115","7,334","11,807","13,929","11,442","6,055","4,931","2,366","1,692"
TRAFFIC COUNT AT MOUNT BALDY,2004,"1,349","2,385","3,079","5,018","6,228","10,202","13,563","10,441","7,778","4,512","2,144","2,048"
TRAFFIC COUNT AT MOUNT BALDY,2003,"1,975","3,912","3,559","5,365","7,347","13,802","14,897","11,876","5,403","4,736","7,060","2,142"
TRAFFIC COUNT AT MOUNT BALDY,2002,"2,556","2,166","2,839","4,278","7,050","12,491","13,802","11,142","7,517","3,107","1,979","1,751"
TRAFFIC COUNT AT MOUNT BALDY,2001,"2,008","2,205","4,294","6,979","8,118","13,104","13,894","11,055","8,187","2,957","2,892","1,937"
TRAFFIC COUNT AT MOUNT BALDY,2000,"1,965","2,421","4,987","5,706","9,957","11,999","15,413","13,913","8,861","6,831","2,907","1,775"
TRAFFIC COUNT AT MOUNT BALDY,1999,"2,170","2,708","4,653","6,094","13,433","14,294","17,398","14,991","9,379","6,636","3,726","1,683"
TRAFFIC COUNT AT MOUNT BALDY,1998,"2,711","4,207","4,813","7,354","14,168","15,802","19,558","16,557","9,183","7,810","3,695","2,313"
TRAFFIC COUNT AT MOUNT BALDY,1997,"1,334","1,570","4,750","6,240","9,576","16,090","18,508","18,123","8,706","7,290","3,213","2,391"
TRAFFIC COUNT AT MOUNT BALDY,1996,"1,725","2,668","3,751","5,529","8,482","13,469","16,637","16,876","8,784","7,226","2,570","1,888"
TRAFFIC COUNT AT MOUNT BALDY,1995,"2,485","2,590","5,072","5,431","10,358","14,835","17,974","15,599","9,794","5,781","2,417",900
TRAFFIC COUNT AT MOUNT BALDY,1994,"2,263","2,587","4,540","7,787","11,323","13,656","16,641","14,164","8,841","7,168","3,326","2,550"
TRAFFIC COUNT AT MOUNT BALDY,1993,"3,233","3,112","4,056","5,871","10,892","13,132","17,950","15,172","7,766","6,722","2,771","2,676"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2020,"1,502","5,604","7,083","11,770","14,807","5,242","14,469","19,403",,,,
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2019,"1,719","4,607","1,388","6,211","7,996","11,963","11,923","11,019","11,261","3,311","6,530","5,415"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2018,"1,636","4,451","9,254","4,075","3,067","12,044","16,346","3,079","8,926","6,791","3,489","2,354"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2017,"3,372","6,429","6,429","6,098","9,592","13,757","15,953","25,484","23,194","3,257","4,024","3,000"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2016,"3,950","5,743","3,610","8,340","11,785","11,511","17,051","12,264","21,507","6,336","4,482","2,627"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2015,"3,227","4,870","7,999","7,845","5,999","13,327","24,806","9,450","10,482","3,599","4,854","3,229"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2014,"2,644","3,503","6,727","7,784","11,988","13,651","12,450","9,652","8,476","6,327","3,539","3,202"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2013,"5,309","3,257","4,671","8,990","10,506","14,815","19,548","12,627","10,158","1,939","2,974","2,974"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2012,"2,809","4,213","6,274","6,548","13,672","17,519","16,467","12,551","8,563","7,921","3,441","3,069"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2011,"5,218","3,205","5,124","6,543","9,340","14,695","18,858","14,624","9,376","9,376","8,355","8,202"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2010,"2,428","2,515","6,915","7,179","10,163","12,361","17,991","13,560","9,009","5,362","3,202","2,714"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2009,0,0,"1,170","3,158","6,404","9,828","14,429","13,080","9,075","4,348","3,810","2,133"
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2008,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2007,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2006,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2005,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2004,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2003,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2002,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2001,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,2000,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,1999,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,1998,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,1997,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,1996,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,1995,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,1994,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTAGE LAKE FRONT,1993,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH NORTH,2020,379,"1,393","2,364","2,268","1,725","2,996","1,390","1,313",,,,
TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"1,083","1,083",536,833,"1,709","6,680","10,960","6,726","1,344",817,897,"1,053"
TRAFFIC COUNT AT PORTER BEACH NORTH,2018,"4,119","3,566","3,812","2,227","3,394","4,289","5,778","4,348","2,944","1,916","2,826","1,149"
TRAFFIC COUNT AT PORTER BEACH NORTH,2017,568,"2,023","2,549","3,297","4,058","8,401","4,877","5,900","3,709",275,893,523
TRAFFIC COUNT AT PORTER BEACH NORTH,2016,409,814,"1,264","2,168","4,448","8,176","8,538","5,941","1,396","1,051","1,077",395
TRAFFIC COUNT AT PORTER BEACH NORTH,2015,857,540,"1,621",0,"1,807","5,660","9,587","6,870","3,731","1,372",639,782
TRAFFIC COUNT AT PORTER BEACH NORTH,2014,873,0,"1,104","2,421","6,622","7,391","9,223","7,487","3,477","1,688",649,531
TRAFFIC COUNT AT PORTER BEACH NORTH,2013,735,465,889,"1,604","4,933","10,244","14,014","16,223","15,815","2,351",604,448
TRAFFIC COUNT AT PORTER BEACH NORTH,2012,533,576,"4,363","1,592","7,973","9,794","10,715","6,669","2,900","1,349",766,573
TRAFFIC COUNT AT PORTER BEACH NORTH,2011,665,742,"1,072","2,044","5,063","8,187","10,443","7,149","2,681","2,681",640,507
TRAFFIC COUNT AT PORTER BEACH NORTH,2010,485,616,"1,585","3,045","6,891","8,659","10,217","9,288","2,711","1,924",713,754
TRAFFIC COUNT AT PORTER BEACH NORTH,2009,359,566,"1,499","1,998","6,118","8,511","9,770","7,303","3,616",911,"1,025",380
TRAFFIC COUNT AT PORTER BEACH NORTH,2008,358,550,724,"5,949","7,853","8,361","10,226","6,795","2,593","1,472",643,317
TRAFFIC COUNT AT PORTER BEACH NORTH,2007,360,327,"1,573","7,179","15,192","20,762","18,299","16,674","7,429","1,704","1,030",365
TRAFFIC COUNT AT PORTER BEACH NORTH,2006,"1,087",0,"4,874","8,659","11,023","17,673","16,657","9,958","9,159","1,017",561,449
TRAFFIC COUNT AT PORTER BEACH NORTH,2005,895,0,"3,287","5,795","4,204","12,822","8,554","9,685","6,757","5,110","2,970",75
TRAFFIC COUNT AT PORTER BEACH NORTH,2004,"1,055",945,202,"1,886","2,600","6,982","2,000","7,200","6,793","1,524","1,313",971
TRAFFIC COUNT AT PORTER BEACH NORTH,2003,423,300,"4,112","3,352","2,473","6,874","7,202","7,277","6,832","2,012","1,797",250
TRAFFIC COUNT AT PORTER BEACH NORTH,2002,373,0,0,"1,633","2,293","7,473","6,073","3,875","3,014","8,488",541,250
TRAFFIC COUNT AT PORTER BEACH NORTH,2001,0,0,0,879,"2,375","5,961","6,251","4,082","2,068",505,541,250
TRAFFIC COUNT AT PORTER BEACH NORTH,2000,288,133,887,904,"2,261","4,298","5,825","4,244","2,169",947,317,62
TRAFFIC COUNT AT PORTER BEACH NORTH,1999,0,175,614,999,"3,023","4,183","5,850","3,735","2,287",730,485,164
TRAFFIC COUNT AT PORTER BEACH NORTH,1998,0,0,350,"1,126","3,954","4,427","5,087","2,462","2,463",961,441,218
TRAFFIC COUNT AT PORTER BEACH NORTH,1997,128,0,188,705,"1,142","5,121","4,875","1,270","1,406",956,279,172
TRAFFIC COUNT AT PORTER BEACH NORTH,1996,46,259,381,775,"1,717","4,114","4,830","5,156","1,786",801,243,116
TRAFFIC COUNT AT PORTER BEACH NORTH,1995,74,240,834,732,"2,949","5,981","7,355","5,550","2,312",902,385,78
TRAFFIC COUNT AT PORTER BEACH NORTH,1994,2,75,504,"2,288","3,970","5,851","4,865","3,509","2,494",979,378,280
TRAFFIC COUNT AT PORTER BEACH NORTH,1993,189,151,221,"1,316","3,222","4,990","5,505","4,921","1,617",852,398,288
TRAFFIC COUNT AT PORTER BEACH SOUTH,2020,0,0,0,0,0,"9,831","9,309","8,167",,,,
TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,0,0,0,196,"1,486","7,248","7,791","5,300","1,995",317,167,224
TRAFFIC COUNT AT PORTER BEACH SOUTH,2018,0,0,0,759,"1,908","2,818","4,613","2,891","1,609",0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2017,0,323,323,863,"2,684","5,964","6,017","1,956","1,683",170,140,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2016,0,0,0,290,"2,571","6,117","5,905","3,965","1,780","1,730",137,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2015,0,0,0,"2,153","2,166","3,171","5,687","4,271","1,571",0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2014,0,"1,236",0,0,"1,471","3,895","4,910","3,561","1,973",250,29,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2013,0,0,0,157,"1,916","3,009","5,480","3,695","1,428",0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2012,0,0,850,626,805,"5,442","8,953","9,453","4,395","2,374",0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2011,0,0,0,"1,132","5,048","12,393","16,209","10,905","2,758","2,758",0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2010,0,0,0,"2,815","10,747","14,778","18,936","17,311","7,865","4,278",143,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2009,0,0,0,"1,095","5,687","14,858","22,743","17,992","5,285",287,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2008,0,0,0,0,0,"2,235","21,065","13,533","4,652","1,394",260,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2007,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2006,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2005,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2004,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2003,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2002,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2001,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,2000,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,1999,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,1998,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,1997,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,1996,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,1995,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,1994,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT PORTER BEACH SOUTH,1993,0,0,0,0,0,0,0,0,0,0,0,0
